Wick Airport
Location  3365E 9522N 36m amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
              degC    degC    days      mm   hours
   2007   9   14.1     7.7       0    51.4    ---
   2007  10   13.0     7.4       0    32.4    ---
   2007  11    8.7     3.9       1   106.8    ---
   2007  12    7.3     1.8       9    62.0    ---
   2008   1    6.9     1.0       7   117.8    ---
   2008   2    8.5     1.3       9    37.0    ---
   2008   3    7.3     0.9       9    58.4    ---
   2008   4    9.4     3.9       2    58.8    ---
   2008   5   12.8     7.0       1     9.2    ---
   2008   6   14.6     8.4       0    67.0    ---
   2008   7   15.9    10.8       0    29.8    ---
   2008   8   16.4    11.0       0    58.6    ---
   2008   9   14.9     9.7       0    67.0    ---
   2008  10   11.3     4.8       2    89.0    ---
   2008  11    8.5     3.4       7    53.2    ---
   2008  12    6.9     1.4      11    73.4    ---
   2009   1    6.6     2.0       8    36.6    ---
   2009   2    6.5     1.2       9    71.2    ---
   2009   3    8.8     2.6       4    75.8    ---
   2009   4   10.9     5.3       1    34.2    ---
   2009   5   12.9     6.2       0    52.2    ---
   2009   6   14.1     7.5       0    45.3    ---
   2009   7   16.7    10.8       0   104.8    ---
   2009   8   16.8    11.1       0    89.8    ---
   2009   9   15.6     9.5       0    93.6    ---
   2009  10   12.2     7.1       1   126.8    ---
   2009  11    9.5     4.6       0   127.6    ---
   2009  12    6.2     0.5      16    63.4    ---
   2010   1    4.7     0.5      11    49.9    ---
   2010   2    4.9    -1.0      17    73.0    ---
   2010   3    8.4     2.1       8    53.4    ---
   2010   4   10.4     3.6       2    43.2    ---
   2010   5   11.5     4.4       2    54.2    ---
   2010   6   14.8     9.1       0    25.6    ---
   2010   7   16.2    10.4       0    88.2    ---
   2010   8   15.8     9.9       0    65.4    ---
   2010   9   13.8     8.7       0    82.6    ---
   2010  10   11.4     7.1       0    48.8    ---
   2010  11    6.8     1.3       9    67.8    ---
   2010  12    3.5    -2.9      21    58.4    ---
   2011   1    5.8     1.0       9    67.8    ---
   2011   2    7.0     2.8       3    51.8    ---
   2011   3    8.4     2.4       7    50.0    ---
   2011   4   12.7     5.9       0    28.4    ---
   2011   5   12.6     6.4       0    86.6    ---
   2011   6   14.7     7.7       0    53.6    ---
   2011   7   15.2     9.7       0    22.8    ---
   2011   8   15.1     9.7       0   180.2    ---
   2011   9   15.2     9.7       0    59.2    ---
   2011  10   12.5     7.7       0    74.2    ---
   2011  11   11.2     7.2       0    39.0    ---
   2011  12    6.2     0.6      10    95.8    ---
   2012   1    6.3     1.3       7    91.6    ---
   2012   2    8.4     2.8       6    43.0    ---
   2012   3   11.2     4.6       1    16.0    ---
   2012   4    8.7     2.5       6    78.2    ---
   2012   5   11.4     4.3       4    26.8    ---
   2012   6   12.5     6.9       0    44.4    ---
   2012   7   14.8     9.2       0    55.0    ---
   2012   8   16.0    10.6       0    62.0*   ---
   2012   9   14.1     7.7       0    84.4    ---
   2012  10   10.2     3.6       2    95.8    ---
   2012  11    8.2     2.9       4    62.1*   ---
   2012  12    5.9     1.0      11   124.7*   ---
   2013   1    6.2     2.5       1    59.5*   ---
   2013   2    6.3     0.2      11    48.4    ---
   2013   3    5.4     0.1      12    33.8    ---
   2013   4    9.1     1.9       6    37.4*   ---    Provisional
   2013   5   11.4     5.0       1    54.0    ---    Provisional
   2013   6   14.8     8.6       0    22.6    ---    Provisional
   2013   7   18.2    11.3       0    48.0*   ---    Provisional
   2013   8   17.2    10.6       0    42.8    ---    Provisional
